Column,Row,Metric,Seasonal Metric,Annual Metric,Values
2125,870,D24HourMean,QuarterlyMean,Mean,26.48
2098,790,D24HourMean,QuarterlyMean,Mean,81.29
2067,810,D24HourMean,QuarterlyMean,Mean,59.00
2104,805,D24HourMean,QuarterlyMean,Mean,60.64
2086,818,D24HourMean,QuarterlyMean,Mean,60.73
2129,828,D24HourMean,QuarterlyMean,Mean,23.58
2054,874,D24HourMean,QuarterlyMean,Mean,26.73
2119,832,D24HourMean,QuarterlyMean,Mean,26.05
2122,842,D24HourMean,QuarterlyMean,Mean,24.17
2113,793,D24HourMean,QuarterlyMean,Mean,60.38
2094,825,D24HourMean,QuarterlyMean,Mean,39.87
2093,787,D24HourMean,QuarterlyMean,Mean,92.71
2148,854,D24HourMean,QuarterlyMean,Mean,21.81
2057,872,D24HourMean,QuarterlyMean,Mean,26.65
2085,820,D24HourMean,QuarterlyMean,Mean,57.67
2112,852,D24HourMean,QuarterlyMean,Mean,33.71
2064,822,D24HourMean,QuarterlyMean,Mean,89.95
2061,808,D24HourMean,QuarterlyMean,Mean,53.55
2063,839,D24HourMean,QuarterlyMean,Mean,109.94
2087,842,D24HourMean,QuarterlyMean,Mean,39.60
2131,813,D24HourMean,QuarterlyMean,Mean,24.03
2121,799,D24HourMean,QuarterlyMean,Mean,43.46
2079,792,D24HourMean,QuarterlyMean,Mean,78.65
2070,850,D24HourMean,QuarterlyMean,Mean,92.18
2060,812,D24HourMean,QuarterlyMean,Mean,53.80
2101,840,D24HourMean,QuarterlyMean,Mean,28.36
2139,845,D24HourMean,QuarterlyMean,Mean,18.30
2067,802,D24HourMean,QuarterlyMean,Mean,54.79
2087,826,D24HourMean,QuarterlyMean,Mean,55.47
2089,829,D24HourMean,QuarterlyMean,Mean,39.39
2115,820,D24HourMean,QuarterlyMean,Mean,33.10
2123,863,D24HourMean,QuarterlyMean,Mean,28.28
2068,843,D24HourMean,QuarterlyMean,Mean,96.87
2107,851,D24HourMean,QuarterlyMean,Mean,30.86
2066,786,D24HourMean,QuarterlyMean,Mean,60.68
2148,796,D24HourMean,QuarterlyMean,Mean,23.34
2119,818,D24HourMean,QuarterlyMean,Mean,26.67
2120,801,D24HourMean,QuarterlyMean,Mean,46.61
2135,780,D24HourMean,QuarterlyMean,Mean,32.10
2076,805,D24HourMean,QuarterlyMean,Mean,64.49
2107,837,D24HourMean,QuarterlyMean,Mean,32.59
