Column,Row,Year,Population,Race,Ethnicity,Gender,AgeRange
1182,736,2010,407.17,ALL,ALL,ALL,0TO99
1183,736,2010,411.01,ALL,ALL,ALL,0TO99
1183,730,2010,20577.22,ALL,ALL,ALL,0TO99
1182,730,2010,19705.56,ALL,ALL,ALL,0TO99
1183,735,2010,233.53,ALL,ALL,ALL,0TO99
