Column,Row,Metric,Seasonal Metric,Annual Metric,Values
1920,524,D24HourMean,QuarterlyMean,Mean,12.75
1921,535,D24HourMean,QuarterlyMean,Mean,12.14
1962,532,D24HourMean,QuarterlyMean,Mean,15.62
1974,593,D24HourMean,QuarterlyMean,Mean,14.05
1920,532,D24HourMean,QuarterlyMean,Mean,14.58
1949,541,D24HourMean,QuarterlyMean,Mean,13.57
1966,586,D24HourMean,QuarterlyMean,Mean,11.69
1974,566,D24HourMean,QuarterlyMean,Mean,13.27
1936,524,D24HourMean,QuarterlyMean,Mean,14.04
1954,578,D24HourMean,QuarterlyMean,Mean,11.50
1965,571,D24HourMean,QuarterlyMean,Mean,11.99
1950,534,D24HourMean,QuarterlyMean,Mean,13.62
1959,568,D24HourMean,QuarterlyMean,Mean,11.54
1956,553,D24HourMean,QuarterlyMean,Mean,12.63
1938,524,D24HourMean,QuarterlyMean,Mean,13.69
1959,536,D24HourMean,QuarterlyMean,Mean,15.34
1930,525,D24HourMean,QuarterlyMean,Mean,13.72
1943,521,D24HourMean,QuarterlyMean,Mean,16.26
1943,517,D24HourMean,QuarterlyMean,Mean,16.67
1937,524,D24HourMean,QuarterlyMean,Mean,14.73
1963,550,D24HourMean,QuarterlyMean,Mean,13.85
1940,530,D24HourMean,QuarterlyMean,Mean,13.28
1956,555,D24HourMean,QuarterlyMean,Mean,12.33
1947,563,D24HourMean,QuarterlyMean,Mean,11.05
1955,576,D24HourMean,QuarterlyMean,Mean,11.84
1955,570,D24HourMean,QuarterlyMean,Mean,11.66
1957,528,D24HourMean,QuarterlyMean,Mean,14.38
1952,524,D24HourMean,QuarterlyMean,Mean,14.21
1971,575,D24HourMean,QuarterlyMean,Mean,12.36
1975,586,D24HourMean,QuarterlyMean,Mean,11.76
1924,524,D24HourMean,QuarterlyMean,Mean,14.90
1966,554,D24HourMean,QuarterlyMean,Mean,13.75
1986,593,D24HourMean,QuarterlyMean,Mean,15.39
1937,581,D24HourMean,QuarterlyMean,Mean,9.86
1952,517,D24HourMean,QuarterlyMean,Mean,15.22
1951,533,D24HourMean,QuarterlyMean,Mean,13.88
1933,530,D24HourMean,QuarterlyMean,Mean,12.97
1978,571,D24HourMean,QuarterlyMean,Mean,12.92
1985,595,D24HourMean,QuarterlyMean,Mean,15.52
1949,553,D24HourMean,QuarterlyMean,Mean,11.67
1948,570,D24HourMean,QuarterlyMean,Mean,11.11
1956,527,D24HourMean,QuarterlyMean,Mean,14.61
1947,511,D24HourMean,QuarterlyMean,Mean,14.65
1926,535,D24HourMean,QuarterlyMean,Mean,12.43
1935,520,D24HourMean,QuarterlyMean,Mean,16.22
1954,535,D24HourMean,QuarterlyMean,Mean,15.45
1973,566,D24HourMean,QuarterlyMean,Mean,14.00
1966,553,D24HourMean,QuarterlyMean,Mean,13.40
1967,574,D24HourMean,QuarterlyMean,Mean,11.49
1969,554,D24HourMean,QuarterlyMean,Mean,13.37
1948,546,D24HourMean,QuarterlyMean,Mean,11.86
1966,558,D24HourMean,QuarterlyMean,Mean,13.03
1972,554,D24HourMean,QuarterlyMean,Mean,13.27
1975,569,D24HourMean,QuarterlyMean,Mean,12.41
1958,528,D24HourMean,QuarterlyMean,Mean,14.13
1945,580,D24HourMean,QuarterlyMean,Mean,11.05
1976,581,D24HourMean,QuarterlyMean,Mean,11.72
1941,576,D24HourMean,QuarterlyMean,Mean,10.64
1955,521,D24HourMean,QuarterlyMean,Mean,13.88
1953,530,D24HourMean,QuarterlyMean,Mean,14.23
1922,517,D24HourMean,QuarterlyMean,Mean,9.27
1935,527,D24HourMean,QuarterlyMean,Mean,14.07
1977,566,D24HourMean,QuarterlyMean,Mean,12.01
1955,548,D24HourMean,QuarterlyMean,Mean,12.78
1958,547,D24HourMean,QuarterlyMean,Mean,13.10
1935,532,D24HourMean,QuarterlyMean,Mean,12.18
1953,525,D24HourMean,QuarterlyMean,Mean,13.92
1954,531,D24HourMean,QuarterlyMean,Mean,14.60
1970,570,D24HourMean,QuarterlyMean,Mean,12.98
1938,534,D24HourMean,QuarterlyMean,Mean,14.23
1950,535,D24HourMean,QuarterlyMean,Mean,13.58
1973,578,D24HourMean,QuarterlyMean,Mean,14.25
1971,550,D24HourMean,QuarterlyMean,Mean,13.62
1947,529,D24HourMean,QuarterlyMean,Mean,14.00
1971,560,D24HourMean,QuarterlyMean,Mean,12.66
1948,541,D24HourMean,QuarterlyMean,Mean,12.97
1950,571,D24HourMean,QuarterlyMean,Mean,10.79
1978,572,D24HourMean,QuarterlyMean,Mean,14.30
1952,525,D24HourMean,QuarterlyMean,Mean,13.57
1960,527,D24HourMean,QuarterlyMean,Mean,14.78
1963,568,D24HourMean,QuarterlyMean,Mean,11.13
1956,539,D24HourMean,QuarterlyMean,Mean,14.73
