Column,Row,Metric,Seasonal Metric,Annual Metric,Values
3099,980,D24HourMean,QuarterlyMean,Mean,14.20
3072,962,D24HourMean,QuarterlyMean,Mean,20.70
3093,973,D24HourMean,QuarterlyMean,Mean,15.18
3082,966,D24HourMean,QuarterlyMean,Mean,15.94
3077,969,D24HourMean,QuarterlyMean,Mean,16.63
3062,968,D24HourMean,QuarterlyMean,Mean,21.86
3076,969,D24HourMean,QuarterlyMean,Mean,16.43
3073,944,D24HourMean,QuarterlyMean,Mean,25.70
3102,986,D24HourMean,QuarterlyMean,Mean,16.49
3063,950,D24HourMean,QuarterlyMean,Mean,23.98
3102,981,D24HourMean,QuarterlyMean,Mean,15.31
3055,952,D24HourMean,QuarterlyMean,Mean,29.89
3078,950,D24HourMean,QuarterlyMean,Mean,24.13
3073,958,D24HourMean,QuarterlyMean,Mean,23.08
3070,954,D24HourMean,QuarterlyMean,Mean,23.95
3077,970,D24HourMean,QuarterlyMean,Mean,16.25
3058,953,D24HourMean,QuarterlyMean,Mean,31.00
3066,950,D24HourMean,QuarterlyMean,Mean,23.01
3067,962,D24HourMean,QuarterlyMean,Mean,20.50
3061,947,D24HourMean,QuarterlyMean,Mean,24.95
3074,957,D24HourMean,QuarterlyMean,Mean,27.30
3059,949,D24HourMean,QuarterlyMean,Mean,37.72
3062,940,D24HourMean,QuarterlyMean,Mean,26.45
3093,976,D24HourMean,QuarterlyMean,Mean,13.20
3071,943,D24HourMean,QuarterlyMean,Mean,25.25
3076,943,D24HourMean,QuarterlyMean,Mean,25.21
3092,979,D24HourMean,QuarterlyMean,Mean,14.20
3070,975,D24HourMean,QuarterlyMean,Mean,17.96
3095,983,D24HourMean,QuarterlyMean,Mean,13.45
3060,957,D24HourMean,QuarterlyMean,Mean,30.61
3078,966,D24HourMean,QuarterlyMean,Mean,18.05
3055,944,D24HourMean,QuarterlyMean,Mean,32.53
3059,961,D24HourMean,QuarterlyMean,Mean,22.36
3081,962,D24HourMean,QuarterlyMean,Mean,18.97
3056,963,D24HourMean,QuarterlyMean,Mean,21.95
3075,944,D24HourMean,QuarterlyMean,Mean,25.72
3046,961,D24HourMean,QuarterlyMean,Mean,34.83
3046,959,D24HourMean,QuarterlyMean,Mean,36.04
3063,948,D24HourMean,QuarterlyMean,Mean,23.14
3091,976,D24HourMean,QuarterlyMean,Mean,14.75
3084,977,D24HourMean,QuarterlyMean,Mean,14.75
3064,949,D24HourMean,QuarterlyMean,Mean,22.66
3073,954,D24HourMean,QuarterlyMean,Mean,31.46
3075,969,D24HourMean,QuarterlyMean,Mean,16.33
3072,973,D24HourMean,QuarterlyMean,Mean,16.77
3064,952,D24HourMean,QuarterlyMean,Mean,24.41
3065,952,D24HourMean,QuarterlyMean,Mean,23.77
3063,954,D24HourMean,QuarterlyMean,Mean,30.61
3061,951,D24HourMean,QuarterlyMean,Mean,35.47
3103,984,D24HourMean,QuarterlyMean,Mean,15.72
3090,978,D24HourMean,QuarterlyMean,Mean,14.10
3070,969,D24HourMean,QuarterlyMean,Mean,17.74
3059,950,D24HourMean,QuarterlyMean,Mean,37.24
3079,943,D24HourMean,QuarterlyMean,Mean,25.18
3085,964,D24HourMean,QuarterlyMean,Mean,17.47
3057,960,D24HourMean,QuarterlyMean,Mean,23.57
3075,958,D24HourMean,QuarterlyMean,Mean,29.74
3065,959,D24HourMean,QuarterlyMean,Mean,21.04
3096,976,D24HourMean,QuarterlyMean,Mean,14.78
3094,978,D24HourMean,QuarterlyMean,Mean,13.93
3069,963,D24HourMean,QuarterlyMean,Mean,19.93
3050,961,D24HourMean,QuarterlyMean,Mean,23.74
3067,972,D24HourMean,QuarterlyMean,Mean,19.30
3049,958,D24HourMean,QuarterlyMean,Mean,29.26
3054,941,D24HourMean,QuarterlyMean,Mean,30.19
3086,976,D24HourMean,QuarterlyMean,Mean,15.84
3070,958,D24HourMean,QuarterlyMean,Mean,21.37
3049,957,D24HourMean,QuarterlyMean,Mean,33.79
3085,971,D24HourMean,QuarterlyMean,Mean,14.85
3070,967,D24HourMean,QuarterlyMean,Mean,19.65
3074,973,D24HourMean,QuarterlyMean,Mean,16.53
3087,972,D24HourMean,QuarterlyMean,Mean,15.38
3066,966,D24HourMean,QuarterlyMean,Mean,21.28
3049,962,D24HourMean,QuarterlyMean,Mean,24.74
3090,977,D24HourMean,QuarterlyMean,Mean,14.38
3097,977,D24HourMean,QuarterlyMean,Mean,15.75
3079,964,D24HourMean,QuarterlyMean,Mean,17.97
3053,944,D24HourMean,QuarterlyMean,Mean,28.38
3066,941,D24HourMean,QuarterlyMean,Mean,24.03
3078,971,D24HourMean,QuarterlyMean,Mean,15.87
3055,961,D24HourMean,QuarterlyMean,Mean,22.97
3097,976,D24HourMean,QuarterlyMean,Mean,15.62
3067,969,D24HourMean,QuarterlyMean,Mean,20.49
3076,961,D24HourMean,QuarterlyMean,Mean,24.26
3080,944,D24HourMean,QuarterlyMean,Mean,25.07
3067,953,D24HourMean,QuarterlyMean,Mean,23.30
3084,964,D24HourMean,QuarterlyMean,Mean,17.33
3089,965,D24HourMean,QuarterlyMean,Mean,18.84
3095,973,D24HourMean,QuarterlyMean,Mean,16.03
3080,963,D24HourMean,QuarterlyMean,Mean,18.21
3060,959,D24HourMean,QuarterlyMean,Mean,24.90
3098,981,D24HourMean,QuarterlyMean,Mean,14.10
3097,972,D24HourMean,QuarterlyMean,Mean,17.21
3088,977,D24HourMean,QuarterlyMean,Mean,15.41
3074,947,D24HourMean,QuarterlyMean,Mean,23.69
3100,979,D24HourMean,QuarterlyMean,Mean,15.67
3065,966,D24HourMean,QuarterlyMean,Mean,21.21
3102,983,D24HourMean,QuarterlyMean,Mean,15.13
3064,971,D24HourMean,QuarterlyMean,Mean,21.85
3085,967,D24HourMean,QuarterlyMean,Mean,15.61
3066,958,D24HourMean,QuarterlyMean,Mean,21.92
3060,943,D24HourMean,QuarterlyMean,Mean,26.73
3075,967,D24HourMean,QuarterlyMean,Mean,17.43
3071,971,D24HourMean,QuarterlyMean,Mean,16.59
3088,971,D24HourMean,QuarterlyMean,Mean,14.17
3068,974,D24HourMean,QuarterlyMean,Mean,18.47
3081,965,D24HourMean,QuarterlyMean,Mean,16.40
3083,979,D24HourMean,QuarterlyMean,Mean,15.18
3087,968,D24HourMean,QuarterlyMean,Mean,15.36
3079,960,D24HourMean,QuarterlyMean,Mean,25.32
3095,982,D24HourMean,QuarterlyMean,Mean,13.23
3076,962,D24HourMean,QuarterlyMean,Mean,21.18
3070,950,D24HourMean,QuarterlyMean,Mean,23.71
3073,950,D24HourMean,QuarterlyMean,Mean,24.41
3093,972,D24HourMean,QuarterlyMean,Mean,15.31
3093,983,D24HourMean,QuarterlyMean,Mean,12.46
3068,940,D24HourMean,QuarterlyMean,Mean,25.21
3073,965,D24HourMean,QuarterlyMean,Mean,19.85
3052,958,D24HourMean,QuarterlyMean,Mean,26.03
3060,963,D24HourMean,QuarterlyMean,Mean,21.61
3059,939,D24HourMean,QuarterlyMean,Mean,31.00
3102,988,D24HourMean,QuarterlyMean,Mean,17.26
3089,964,D24HourMean,QuarterlyMean,Mean,19.97
3085,963,D24HourMean,QuarterlyMean,Mean,18.27
3070,960,D24HourMean,QuarterlyMean,Mean,20.58
3071,967,D24HourMean,QuarterlyMean,Mean,18.94
3053,960,D24HourMean,QuarterlyMean,Mean,24.43
3075,974,D24HourMean,QuarterlyMean,Mean,17.82
3076,959,D24HourMean,QuarterlyMean,Mean,34.34
3086,963,D24HourMean,QuarterlyMean,Mean,18.40
3076,973,D24HourMean,QuarterlyMean,Mean,16.69
3087,970,D24HourMean,QuarterlyMean,Mean,14.63
3076,948,D24HourMean,QuarterlyMean,Mean,23.84
3058,963,D24HourMean,QuarterlyMean,Mean,22.06
3090,972,D24HourMean,QuarterlyMean,Mean,14.10
3055,955,D24HourMean,QuarterlyMean,Mean,32.11
3064,969,D24HourMean,QuarterlyMean,Mean,21.40
3047,958,D24HourMean,QuarterlyMean,Mean,33.82
3058,954,D24HourMean,QuarterlyMean,Mean,30.76
3060,939,D24HourMean,QuarterlyMean,Mean,30.50
3099,988,D24HourMean,QuarterlyMean,Mean,17.31
3065,961,D24HourMean,QuarterlyMean,Mean,20.72
3101,989,D24HourMean,QuarterlyMean,Mean,17.16
3081,969,D24HourMean,QuarterlyMean,Mean,15.11
3096,982,D24HourMean,QuarterlyMean,Mean,13.20
3064,963,D24HourMean,QuarterlyMean,Mean,20.71
3069,955,D24HourMean,QuarterlyMean,Mean,23.87
3063,941,D24HourMean,QuarterlyMean,Mean,24.19
3080,970,D24HourMean,QuarterlyMean,Mean,15.58
3092,972,D24HourMean,QuarterlyMean,Mean,14.38
3058,950,D24HourMean,QuarterlyMean,Mean,35.66
3060,949,D24HourMean,QuarterlyMean,Mean,37.65
3061,948,D24HourMean,QuarterlyMean,Mean,27.58
3063,961,D24HourMean,QuarterlyMean,Mean,21.50
3063,939,D24HourMean,QuarterlyMean,Mean,28.80
3074,963,D24HourMean,QuarterlyMean,Mean,20.96
3062,945,D24HourMean,QuarterlyMean,Mean,23.63
3056,962,D24HourMean,QuarterlyMean,Mean,22.35
3066,974,D24HourMean,QuarterlyMean,Mean,19.78
3079,944,D24HourMean,QuarterlyMean,Mean,25.17
3082,965,D24HourMean,QuarterlyMean,Mean,16.58
3061,949,D24HourMean,QuarterlyMean,Mean,34.47
3095,972,D24HourMean,QuarterlyMean,Mean,16.20
3065,948,D24HourMean,QuarterlyMean,Mean,23.21
3069,954,D24HourMean,QuarterlyMean,Mean,23.49
3073,945,D24HourMean,QuarterlyMean,Mean,24.84
3061,942,D24HourMean,QuarterlyMean,Mean,24.42
3073,955,D24HourMean,QuarterlyMean,Mean,28.80
3100,980,D24HourMean,QuarterlyMean,Mean,14.63
3099,982,D24HourMean,QuarterlyMean,Mean,14.40
3069,949,D24HourMean,QuarterlyMean,Mean,23.19
3097,983,D24HourMean,QuarterlyMean,Mean,14.05
3054,957,D24HourMean,QuarterlyMean,Mean,27.05
3066,967,D24HourMean,QuarterlyMean,Mean,21.13
3060,964,D24HourMean,QuarterlyMean,Mean,21.60
3078,972,D24HourMean,QuarterlyMean,Mean,16.05
3078,949,D24HourMean,QuarterlyMean,Mean,23.46
3064,947,D24HourMean,QuarterlyMean,Mean,22.76
3069,941,D24HourMean,QuarterlyMean,Mean,25.78
3050,942,D24HourMean,QuarterlyMean,Mean,28.87
3095,969,D24HourMean,QuarterlyMean,Mean,17.94
3088,974,D24HourMean,QuarterlyMean,Mean,15.48
3080,962,D24HourMean,QuarterlyMean,Mean,19.12
3068,955,D24HourMean,QuarterlyMean,Mean,22.96
3064,946,D24HourMean,QuarterlyMean,Mean,23.37
