Column,Row,Metric,Seasonal Metric,Annual Metric,Values
1815,985,D24HourMean,QuarterlyMean,Mean,10.83
1816,985,D24HourMean,QuarterlyMean,Mean,11.59
1815,984,D24HourMean,QuarterlyMean,Mean,10.49
1817,985,D24HourMean,QuarterlyMean,Mean,12.03
1816,984,D24HourMean,QuarterlyMean,Mean,11.00
1816,986,D24HourMean,QuarterlyMean,Mean,10.75
