Column,Row,Metric,Seasonal Metric,Annual Metric,Values
1184,680,D24HourMean,QuarterlyMean,Mean,13.73
1186,684,D24HourMean,QuarterlyMean,Mean,15.03
1183,680,D24HourMean,QuarterlyMean,Mean,13.68
1184,681,D24HourMean,QuarterlyMean,Mean,13.68
