Column,Row,Metric,Seasonal Metric,Annual Metric,Values
2323,793,D24HourMean,QuarterlyMean,Mean,96.92
2350,806,D24HourMean,QuarterlyMean,Mean,33.67
2347,788,D24HourMean,QuarterlyMean,Mean,154.67
2342,798,D24HourMean,QuarterlyMean,Mean,67.89
2329,800,D24HourMean,QuarterlyMean,Mean,45.47
2352,790,D24HourMean,QuarterlyMean,Mean,126.03
2352,798,D24HourMean,QuarterlyMean,Mean,54.71
2341,795,D24HourMean,QuarterlyMean,Mean,130.08
2350,808,D24HourMean,QuarterlyMean,Mean,34.92
2343,794,D24HourMean,QuarterlyMean,Mean,146.92
2362,815,D24HourMean,QuarterlyMean,Mean,29.38
2343,792,D24HourMean,QuarterlyMean,Mean,177.95
2312,802,D24HourMean,QuarterlyMean,Mean,106.74
2351,788,D24HourMean,QuarterlyMean,Mean,126.39
2346,797,D24HourMean,QuarterlyMean,Mean,77.99
2351,794,D24HourMean,QuarterlyMean,Mean,103.82
2342,795,D24HourMean,QuarterlyMean,Mean,130.16
2354,798,D24HourMean,QuarterlyMean,Mean,50.90
2351,808,D24HourMean,QuarterlyMean,Mean,32.30
2339,789,D24HourMean,QuarterlyMean,Mean,193.60
2346,794,D24HourMean,QuarterlyMean,Mean,132.64
2326,796,D24HourMean,QuarterlyMean,Mean,91.69
2353,803,D24HourMean,QuarterlyMean,Mean,32.53
2333,792,D24HourMean,QuarterlyMean,Mean,203.32
2362,808,D24HourMean,QuarterlyMean,Mean,29.16
2352,809,D24HourMean,QuarterlyMean,Mean,33.90
2329,795,D24HourMean,QuarterlyMean,Mean,134.51
2325,800,D24HourMean,QuarterlyMean,Mean,44.44
2331,797,D24HourMean,QuarterlyMean,Mean,96.79
2356,807,D24HourMean,QuarterlyMean,Mean,31.85
2333,793,D24HourMean,QuarterlyMean,Mean,187.94
2319,797,D24HourMean,QuarterlyMean,Mean,75.05
2327,792,D24HourMean,QuarterlyMean,Mean,153.93
2347,794,D24HourMean,QuarterlyMean,Mean,124.54
2341,787,D24HourMean,QuarterlyMean,Mean,192.04
2334,791,D24HourMean,QuarterlyMean,Mean,210.74
2355,808,D24HourMean,QuarterlyMean,Mean,33.04
2350,802,D24HourMean,QuarterlyMean,Mean,36.19
2321,792,D24HourMean,QuarterlyMean,Mean,94.83
2349,789,D24HourMean,QuarterlyMean,Mean,141.01
2341,797,D24HourMean,QuarterlyMean,Mean,86.24
2344,793,D24HourMean,QuarterlyMean,Mean,159.56
2356,812,D24HourMean,QuarterlyMean,Mean,33.72
2355,800,D24HourMean,QuarterlyMean,Mean,37.30
2349,793,D24HourMean,QuarterlyMean,Mean,127.41
2346,802,D24HourMean,QuarterlyMean,Mean,41.51
2349,800,D24HourMean,QuarterlyMean,Mean,39.99
2339,795,D24HourMean,QuarterlyMean,Mean,132.91
2328,795,D24HourMean,QuarterlyMean,Mean,126.55
2327,793,D24HourMean,QuarterlyMean,Mean,143.82
2353,804,D24HourMean,QuarterlyMean,Mean,33.10
2351,791,D24HourMean,QuarterlyMean,Mean,128.16
2344,786,D24HourMean,QuarterlyMean,Mean,180.45
2357,801,D24HourMean,QuarterlyMean,Mean,32.95
2348,796,D24HourMean,QuarterlyMean,Mean,86.74
2321,795,D24HourMean,QuarterlyMean,Mean,53.17
2349,802,D24HourMean,QuarterlyMean,Mean,34.95
2355,799,D24HourMean,QuarterlyMean,Mean,42.23
2353,798,D24HourMean,QuarterlyMean,Mean,52.72
2336,790,D24HourMean,QuarterlyMean,Mean,207.81
2336,791,D24HourMean,QuarterlyMean,Mean,206.48
2332,799,D24HourMean,QuarterlyMean,Mean,56.56
2339,793,D24HourMean,QuarterlyMean,Mean,170.66
2351,803,D24HourMean,QuarterlyMean,Mean,33.15
2345,787,D24HourMean,QuarterlyMean,Mean,171.01
2329,796,D24HourMean,QuarterlyMean,Mean,116.49
2358,808,D24HourMean,QuarterlyMean,Mean,32.99
