Column,Row,Metric,Seasonal Metric,Annual Metric,Values
2159,888,D24HourMean,QuarterlyMean,Mean,24.87
2148,869,D24HourMean,QuarterlyMean,Mean,26.42
2151,877,D24HourMean,QuarterlyMean,Mean,22.15
2155,874,D24HourMean,QuarterlyMean,Mean,27.01
2153,887,D24HourMean,QuarterlyMean,Mean,22.14
2153,870,D24HourMean,QuarterlyMean,Mean,28.22
2146,875,D24HourMean,QuarterlyMean,Mean,22.33
2154,869,D24HourMean,QuarterlyMean,Mean,28.66
2154,885,D24HourMean,QuarterlyMean,Mean,22.57
2147,875,D24HourMean,QuarterlyMean,Mean,22.54
2154,873,D24HourMean,QuarterlyMean,Mean,25.07
2149,861,D24HourMean,QuarterlyMean,Mean,26.16
2148,879,D24HourMean,QuarterlyMean,Mean,23.73
2147,869,D24HourMean,QuarterlyMean,Mean,24.16
2147,866,D24HourMean,QuarterlyMean,Mean,25.31
2148,874,D24HourMean,QuarterlyMean,Mean,23.73
2144,871,D24HourMean,QuarterlyMean,Mean,22.60
2152,877,D24HourMean,QuarterlyMean,Mean,21.88
2148,871,D24HourMean,QuarterlyMean,Mean,23.95
2150,877,D24HourMean,QuarterlyMean,Mean,21.83
2151,858,D24HourMean,QuarterlyMean,Mean,24.35
2156,888,D24HourMean,QuarterlyMean,Mean,27.08
2151,869,D24HourMean,QuarterlyMean,Mean,26.64
2150,862,D24HourMean,QuarterlyMean,Mean,27.04
2152,863,D24HourMean,QuarterlyMean,Mean,28.17
2151,867,D24HourMean,QuarterlyMean,Mean,29.56
2152,868,D24HourMean,QuarterlyMean,Mean,29.08
2151,870,D24HourMean,QuarterlyMean,Mean,24.62
2150,867,D24HourMean,QuarterlyMean,Mean,27.33
2145,868,D24HourMean,QuarterlyMean,Mean,22.10
2148,868,D24HourMean,QuarterlyMean,Mean,25.22
2154,886,D24HourMean,QuarterlyMean,Mean,22.42
2150,871,D24HourMean,QuarterlyMean,Mean,23.27
2159,893,D24HourMean,QuarterlyMean,Mean,21.84
2154,874,D24HourMean,QuarterlyMean,Mean,25.49
2145,872,D24HourMean,QuarterlyMean,Mean,23.08
2155,890,D24HourMean,QuarterlyMean,Mean,19.81
2157,889,D24HourMean,QuarterlyMean,Mean,25.04
2156,890,D24HourMean,QuarterlyMean,Mean,21.91
2148,864,D24HourMean,QuarterlyMean,Mean,25.28
2148,877,D24HourMean,QuarterlyMean,Mean,21.94
2151,865,D24HourMean,QuarterlyMean,Mean,27.88
2153,885,D24HourMean,QuarterlyMean,Mean,21.51
2151,864,D24HourMean,QuarterlyMean,Mean,26.87
2159,890,D24HourMean,QuarterlyMean,Mean,21.83
2149,859,D24HourMean,QuarterlyMean,Mean,25.85
2148,860,D24HourMean,QuarterlyMean,Mean,25.67
