Column,Row,Metric,Seasonal Metric,Annual Metric,Values
1981,997,D24HourMean,QuarterlyMean,Mean,8.80
1979,996,D24HourMean,QuarterlyMean,Mean,9.44
1971,1002,D24HourMean,QuarterlyMean,Mean,9.24
1983,1008,D24HourMean,QuarterlyMean,Mean,12.35
1962,1006,D24HourMean,QuarterlyMean,Mean,8.99
1981,994,D24HourMean,QuarterlyMean,Mean,8.84
1977,1007,D24HourMean,QuarterlyMean,Mean,11.38
1985,992,D24HourMean,QuarterlyMean,Mean,9.46
1989,1006,D24HourMean,QuarterlyMean,Mean,11.70
1985,1008,D24HourMean,QuarterlyMean,Mean,13.68
1976,1010,D24HourMean,QuarterlyMean,Mean,13.36
1958,1009,D24HourMean,QuarterlyMean,Mean,10.66
1991,1001,D24HourMean,QuarterlyMean,Mean,9.39
1962,1007,D24HourMean,QuarterlyMean,Mean,8.62
1974,997,D24HourMean,QuarterlyMean,Mean,11.54
1993,1007,D24HourMean,QuarterlyMean,Mean,14.59
1987,998,D24HourMean,QuarterlyMean,Mean,9.76
1982,990,D24HourMean,QuarterlyMean,Mean,8.91
1989,1007,D24HourMean,QuarterlyMean,Mean,13.11
1975,1010,D24HourMean,QuarterlyMean,Mean,13.98
1967,1001,D24HourMean,QuarterlyMean,Mean,9.36
1980,1010,D24HourMean,QuarterlyMean,Mean,13.48
1976,1007,D24HourMean,QuarterlyMean,Mean,11.56
1987,1000,D24HourMean,QuarterlyMean,Mean,10.09
1983,991,D24HourMean,QuarterlyMean,Mean,8.82
1979,993,D24HourMean,QuarterlyMean,Mean,9.43
1991,1006,D24HourMean,QuarterlyMean,Mean,12.90
1982,1003,D24HourMean,QuarterlyMean,Mean,9.71
1963,1009,D24HourMean,QuarterlyMean,Mean,10.73
1983,989,D24HourMean,QuarterlyMean,Mean,9.50
1971,1005,D24HourMean,QuarterlyMean,Mean,10.32
1976,1009,D24HourMean,QuarterlyMean,Mean,12.63
1977,999,D24HourMean,QuarterlyMean,Mean,8.46
1972,1006,D24HourMean,QuarterlyMean,Mean,10.61
1973,995,D24HourMean,QuarterlyMean,Mean,10.58
1986,1010,D24HourMean,QuarterlyMean,Mean,15.69
1987,1005,D24HourMean,QuarterlyMean,Mean,12.13
1977,1005,D24HourMean,QuarterlyMean,Mean,10.09
1978,990,D24HourMean,QuarterlyMean,Mean,9.83
1964,1008,D24HourMean,QuarterlyMean,Mean,10.45
1978,993,D24HourMean,QuarterlyMean,Mean,9.32
1971,998,D24HourMean,QuarterlyMean,Mean,10.82
1969,1005,D24HourMean,QuarterlyMean,Mean,9.92
1974,1007,D24HourMean,QuarterlyMean,Mean,11.41
1981,1006,D24HourMean,QuarterlyMean,Mean,11.84
1987,1004,D24HourMean,QuarterlyMean,Mean,11.98
1969,1001,D24HourMean,QuarterlyMean,Mean,9.70
1978,1003,D24HourMean,QuarterlyMean,Mean,10.02
1983,1006,D24HourMean,QuarterlyMean,Mean,12.11
1965,1004,D24HourMean,QuarterlyMean,Mean,8.63
1987,992,D24HourMean,QuarterlyMean,Mean,10.05
1979,1005,D24HourMean,QuarterlyMean,Mean,10.33
1980,1000,D24HourMean,QuarterlyMean,Mean,9.93
1979,1010,D24HourMean,QuarterlyMean,Mean,13.68
1990,1002,D24HourMean,QuarterlyMean,Mean,9.39
1963,1008,D24HourMean,QuarterlyMean,Mean,10.39
1987,991,D24HourMean,QuarterlyMean,Mean,10.45
1968,1000,D24HourMean,QuarterlyMean,Mean,10.04
1969,1008,D24HourMean,QuarterlyMean,Mean,12.18
1961,1007,D24HourMean,QuarterlyMean,Mean,8.72
1986,1008,D24HourMean,QuarterlyMean,Mean,13.80
1981,1008,D24HourMean,QuarterlyMean,Mean,12.59
1977,1001,D24HourMean,QuarterlyMean,Mean,9.07
1982,1000,D24HourMean,QuarterlyMean,Mean,10.25
1989,994,D24HourMean,QuarterlyMean,Mean,10.20
1983,997,D24HourMean,QuarterlyMean,Mean,9.12
1966,1007,D24HourMean,QuarterlyMean,Mean,10.36
1988,994,D24HourMean,QuarterlyMean,Mean,9.82
