Column,Row,Metric,Seasonal Metric,Annual Metric,Values
1190,698,D24HourMean,QuarterlyMean,Mean,15.17
1191,699,D24HourMean,QuarterlyMean,Mean,15.52
1191,697,D24HourMean,QuarterlyMean,Mean,16.01
1191,700,D24HourMean,QuarterlyMean,Mean,15.78
1191,698,D24HourMean,QuarterlyMean,Mean,15.83
